BHK,Residential_type,Furnishing,Bathroom,Tenants_preferred,Balcony,Posted_by,City,Price
2, House,Semi-Furnished,1,Bachelors,1.0,Owner,Chennai,20000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,18000
4,Apartment,Semi-Furnished,4,Bachelors,4.0,Agent,Chennai,75000
3,Apartment,Furnished,3,Bachelors,1.0,Agent,Chennai,250000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,51000
4,Apartment,Furnished,5,Bachelors/Family,2.0,Agent,Chennai,30000
4,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,75000
3,Builder Floor,Furnished,3,Bachelors/Family,1.0,Owner,Chennai,68000
4, House,Unfurnished,4,Bachelors/Family,2.0,Owner,Chennai,30000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Chennai,280000
1,Apartment,Furnished,1,Bachelors/Family,1.0,Agent,Chennai,35000
4,Villa,Semi-Furnished,3,Family,3.0,Agent,Chennai,120000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,45000
3,Apartment,Furnished,3,Bachelors,1.0,Owner,Chennai,90000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,130000
3, House,Unfurnished,3,Bachelors,1.5,Owner,Chennai,28000
3, House,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,330000
3,Villa,Unfurnished,5,Family,3.0,Agent,Chennai,130000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Chennai,49999
2,Apartment,Furnished,2,Family,1.0,Agent,Chennai,42000
3,Apartment,Furnished,3,Family,2.0,Agent,Chennai,190000
3,Apartment,Furnished,3,Bachelors,2.0,Agent,Chennai,60000
4,Villa,Furnished,4,Bachelors,1.0,Agent,Chennai,90000
3,Apartment,Furnished,3,Bachelors,2.0,Agent,Chennai,50000
3,Apartment,Furnished,3,Bachelors,2.0,Agent,Chennai,45000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Agent,Chennai,34000
2,Builder Floor,Semi-Furnished,2,Bachelors,2.0,Agent,Chennai,25000
4,Builder Floor,Semi-Furnished,4,Bachelors,4.0,Agent,Chennai,180000
4,Penthouse,Semi-Furnished,4,Bachelors,4.0,Agent,Chennai,170000
3,Apartment,Unfurnished,3,Bachelors/Family,2.0,Agent,Chennai,50000
4,Villa,Furnished,4,Family,2.0,Agent,Chennai,92500
6, House,Furnished,5,Bachelors,2.0,Agent,Chennai,250000
2,Apartment,Furnished,2,Bachelors,1.0,Agent,Chennai,170000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,120000
4, House,Semi-Furnished,3,Bachelors,2.0,Agent,Chennai,30000
1,Apartment,Unfurnished,1,Bachelors,1.0,Owner,Chennai,14999
4,Apartment,Semi-Furnished,4,Bachelors,4.0,Agent,Chennai,65000
3,Builder Floor,Semi-Furnished,3,Bachelors,1.0,Agent,Chennai,60000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Chennai,80000
3,Apartment,Furnished,3,Bachelors/Family,3.0,Agent,Chennai,130000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,29999
2,Apartment,Furnished,2,Bachelors/Family,2.0,Agent,Chennai,50000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Chennai,52000
5, House,Semi-Furnished,5,Bachelors,1.0,Agent,Chennai,40000
3,Penthouse,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,10000
1,Apartment,Semi-Furnished,1,Family,1.0,Agent,Chennai,17000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Chennai,55000
4,Apartment,Semi-Furnished,3,Family,2.0,Agent,Chennai,90000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,55000
4,Villa,Furnished,4,Bachelors/Family,2.0,Agent,Chennai,130000
3,Apartment,Semi-Furnished,3,Family,4.0,Agent,Chennai,60000
7, House,Semi-Furnished,9,Bachelors/Family,4.0,Agent,Chennai,350000
4,Villa,Semi-Furnished,4,Bachelors/Family,3.0,Agent,Chennai,130000
3,Apartment,Furnished,4,Bachelors/Family,1.0,Agent,Chennai,120000
4,Villa,Unfurnished,4,Bachelors,2.0,Agent,Chennai,50000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Chennai,33000
3,Builder Floor,Semi-Furnished,3,Bachelors/Family,3.0,Agent,Chennai,170000
3,Apartment,Furnished,2,Family,2.0,Agent,Chennai,40000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Chennai,22000
3,Apartment,Unfurnished,3,Bachelors,2.0,Agent,Chennai,95000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Chennai,50000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,25000
3,Apartment,Semi-Furnished,3,Family,1.0,Agent,Chennai,130000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Chennai,25000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,16000
2,Apartment,Furnished,3,Bachelors/Family,3.0,Owner,Chennai,35000
4, House,Unfurnished,4,Bachelors/Family,2.0,Agent,Chennai,40000
1,Apartment,Semi-Furnished,1,Bachelors,1.0,Agent,Chennai,24000
4,Apartment,Unfurnished,5,Bachelors,3.0,Agent,Chennai,250000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,26000
2, House,Unfurnished,2,Bachelors,3.0,Owner,Chennai,28000
2, House,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,23000
3, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,38000
3,Apartment,Furnished,3,Family,2.0,Agent,Chennai,55000
3, House,Unfurnished,3,Bachelors,1.0,Owner,Chennai,35000
3,Apartment,Furnished,3,Bachelors,2.0,Agent,Chennai,90000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Chennai,46000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,25000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Agent,Chennai,73000
2, House,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,30000
3,Villa,Furnished,4,Bachelors,4.0,Owner,Chennai,45000
2,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,20000
5, House,Semi-Furnished,4,Bachelors/Family,2.0,Agent,Chennai,150000
3,Apartment,Semi-Furnished,2,Bachelors/Family,3.0,Agent,Chennai,25000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,15000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Chennai,23000
3,Apartment,Unfurnished,3,Bachelors,2.0,Agent,Chennai,80000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,85000
2,Builder Floor,Semi-Furnished,2,Family,1.0,Owner,Chennai,16000
3,Apartment,Furnished,3,Bachelors,1.0,Agent,Chennai,60000
2, House,Unfurnished,2,Family,1.0,Agent,Chennai,45000
3, House,Unfurnished,4,Family,1.0,Owner,Chennai,42000
1,Apartment,Furnished,1,Bachelors,1.0,Agent,Chennai,25000
1,Apartment,Furnished,1,Bachelors,1.0,Agent,Chennai,27000
3,Apartment,Unfurnished,3,Bachelors/Family,3.0,Agent,Chennai,38000
4,Penthouse,Furnished,5,Bachelors,3.0,Agent,Chennai,140000
3, House,Semi-Furnished,3,Bachelors,2.0,Agent,Chennai,50000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Chennai,25000
5, House,Semi-Furnished,5,Family,3.0,Agent,Chennai,150000
4,Villa,Unfurnished,4,Family,3.0,Owner,Chennai,120000
3,Apartment,Furnished,3,Bachelors,1.0,Agent,Chennai,10000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Agent,Chennai,130000
2,Builder Floor,Unfurnished,2,Family,1.0,Agent,Chennai,35000
1,Builder Floor,Semi-Furnished,1,Bachelors/Family,1.0,Agent,Chennai,10000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Agent,Chennai,38000
2, House,Semi-Furnished,2,Bachelors,1.0,Agent,Chennai,14000
3, House,Semi-Furnished,2,Family,1.0,Agent,Chennai,30000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,36500
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Agent,Chennai,140000
4, House,Semi-Furnished,5,Family,3.0,Agent,Chennai,40000
1,Apartment,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,9000
2, House,Furnished,1,Bachelors,1.0,Owner,Chennai,8500
2, House,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,25000
4, House,Semi-Furnished,4,Bachelors/Family,2.0,Owner,Chennai,130000
3,Builder Floor,Semi-Furnished,3,Bachelors/Family,2.0,Agent,Chennai,30000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Agent,Chennai,32000
3,Builder Floor,Furnished,3,Family,2.0,Agent,Chennai,10000
3,Apartment,Semi-Furnished,3,Bachelors,2.0,Agent,Chennai,35000
3,Apartment,Semi-Furnished,3,Bachelors/Family,1.0,Agent,Chennai,75000
2, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Chennai,10500
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,16000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,25000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,33000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,30000
2, House,Unfurnished,3,Bachelors,1.0,Owner,Chennai,20000
2, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,18000
3,Apartment,Furnished,3,Bachelors/Family,1.0,Owner,Chennai,45000
2, House,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,13000
3,Villa,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,42000
1,Apartment,Unfurnished,1,Bachelors,1.0,Owner,Chennai,6000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,42000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,18000
2,Builder Floor,Unfurnished,2,Bachelors/Family,2.0,Owner,Chennai,12500
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Agent,Chennai,38000
2, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,25000
2, House,Semi-Furnished,2,Bachelors/Family,3.0,Owner,Chennai,25000
3, House,Semi-Furnished,3,Bachelors/Family,1.5,Owner,Chennai,25000
3,Villa,Furnished,4,Bachelors,2.0,Owner,Chennai,70000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,13000
3,Apartment,Furnished,3,Bachelors/Family,2.0,Owner,Chennai,27000
3, House,Unfurnished,2,Bachelors/Family,1.5,Owner,Chennai,10000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,9500
4,Apartment,Furnished,4,Bachelors/Family,2.0,Owner,Chennai,7000
4,Villa,Semi-Furnished,3,Bachelors,2.0,Owner,Chennai,25000
2, House,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,17000
3,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,28000
3,Apartment,Semi-Furnished,3,Bachelors/Family,4.0,Owner,Chennai,55000
2, House,Unfurnished,2,Bachelors/Family,3.0,Owner,Chennai,10000
3, House,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,15000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,10000
2, House,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,31500
2, House,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,25000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,12000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,22000
1, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,8000
3, House,Semi-Furnished,3,Bachelors/Family,1.5,Owner,Chennai,28000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,25000
2, House,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,11000
1, House,Unfurnished,1,Bachelors,1.0,Owner,Chennai,7000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,9500
3, House,Semi-Furnished,2,Bachelors/Family,4.0,Owner,Chennai,20000
6,Villa,Semi-Furnished,7,Bachelors/Family,2.0,Owner,Chennai,150000
2, House,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,15000
3,Apartment,Furnished,4,Bachelors/Family,2.0,Owner,Chennai,37000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,16000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,15000
3, House,Unfurnished,2,Bachelors/Family,1.5,Owner,Chennai,16000
2, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Chennai,7500
2,Apartment,Furnished,2,Bachelors,1.0,Owner,Chennai,38000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,35000
3,Apartment,Semi-Furnished,3,Bachelors,3.0,Owner,Chennai,40000
2, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,15000
2, House,Unfurnished,2,Bachelors/Family,2.0,Owner,Chennai,30000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,45000
2, House,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,10000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,32000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,16000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,18500
3, House,Semi-Furnished,3,Bachelors/Family,1.0,Owner,Chennai,35000
2, House,Semi-Furnished,3,Bachelors/Family,4.0,Owner,Chennai,20000
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,12000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,12000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,30000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,7000
1,Builder Floor,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,6500
1, House,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,17000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,14000
2, House,Semi-Furnished,2,Family,1.0,Owner,Chennai,18000
3,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,23000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,15000
2,Apartment,Unfurnished,2,Bachelors/Family,2.0,Owner,Chennai,25000
2, House,Unfurnished,2,Bachelors/Family,2.0,Owner,Chennai,7500
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,35000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,20000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,8500
1,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,7499
3,Villa,Furnished,3,Family,1.0,Owner,Chennai,35000
3,Apartment,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,45000
3, House,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,30000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,15000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,25000
4, House,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,30000
2,Apartment,Furnished,2,Family,2.0,Owner,Chennai,30000
3,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,35000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,21000
8,Villa,Furnished,7,Bachelors/Family,3.0,Owner,Chennai,20000
1, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,7000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,18500
2,Builder Floor,Furnished,2,Bachelors/Family,2.0,Owner,Chennai,25000
2,Apartment,Unfurnished,2,Family,1.0,Owner,Chennai,17500
1,Apartment,Furnished,2,Bachelors/Family,2.0,Owner,Chennai,13000
3,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,30000
1, House,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,15000
2, House,Unfurnished,2,Family,1.0,Owner,Chennai,9000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,13000
2, House,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,15000
3, House,Furnished,3,Family,2.0,Owner,Chennai,45000
2, House,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,11000
3,Villa,Furnished,3,Bachelors,1.0,Owner,Chennai,65000
2,Apartment,Furnished,2,Bachelors/Family,2.0,Owner,Chennai,32000
3,Apartment,Furnished,2,Bachelors,2.0,Owner,Chennai,23000
1,Apartment,Semi-Furnished,1,Bachelors,1.0,Owner,Chennai,20000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,7000
3,Penthouse,Unfurnished,3,Bachelors/Family,1.0,Owner,Chennai,22000
1,Apartment,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,13000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,15000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,25000
2,Apartment,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,18500
3,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,40000
3, House,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,23500
3,Apartment,Semi-Furnished,3,Bachelors,4.0,Owner,Chennai,25000
2, House,Semi-Furnished,2,Bachelors,2.0,Owner,Chennai,18000
4,Penthouse,Semi-Furnished,5,Bachelors/Family,4.0,Owner,Chennai,230000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,17000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,60000
3,Apartment,Semi-Furnished,3,Family,1.0,Owner,Chennai,26000
1, House,Semi-Furnished,1,Bachelors,1.0,Owner,Chennai,8000
2,Apartment,Unfurnished,2,Bachelors,2.0,Owner,Chennai,11000
3,Villa,Furnished,4,Bachelors,4.0,Owner,Chennai,150000
2,Builder Floor,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,17000
1,Apartment,Furnished,1,Family,1.0,Owner,Chennai,28000
3,Villa,Furnished,4,Family,1.0,Owner,Chennai,75000
4, House,Semi-Furnished,2,Family,1.0,Owner,Chennai,45000
1,Villa,Unfurnished,1,Family,1.0,Owner,Chennai,6000
3,Apartment,Semi-Furnished,3,Bachelors/Family,2.0,Owner,Chennai,60000
1,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,40000
4,Villa,Furnished,3,Bachelors/Family,2.0,Owner,Chennai,30000
1, House,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,8000
1,Builder Floor,Unfurnished,1,Bachelors/Family,1.0,Owner,Chennai,8500
3, House,Semi-Furnished,2,Bachelors/Family,3.0,Owner,Chennai,18000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,9000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,9000
3,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,28000
1, House,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,13500
2, House,Furnished,3,Bachelors,1.0,Owner,Chennai,35000
2,Villa,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,22000
2,Villa,Furnished,2,Bachelors,2.0,Owner,Chennai,20000
2,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,15000
2,Builder Floor,Unfurnished,2,Bachelors,2.0,Owner,Chennai,9500
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,16500
1,Apartment,Semi-Furnished,1,Bachelors/Family,1.0,Owner,Chennai,25000
3,Apartment,Unfurnished,3,Bachelors/Family,3.0,Owner,Chennai,35000
2,Apartment,Furnished,2,Family,1.0,Owner,Chennai,55000
1, House,Unfurnished,1,Bachelors,1.0,Owner,Chennai,8000
2, House,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,20000
2, House,Unfurnished,1,Bachelors/Family,1.0,Owner,Chennai,15000
2,Apartment,Furnished,2,Bachelors/Family,1.0,Owner,Chennai,55000
2,Apartment,Furnished,2,Bachelors,2.0,Owner,Chennai,100000
4, House,Furnished,4,Bachelors/Family,1.0,Owner,Chennai,50000
2,Apartment,Furnished,2,Bachelors/Family,2.0,Owner,Chennai,24000
1,Apartment,Unfurnished,1,Bachelors,1.0,Owner,Chennai,15000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,150000
1, House,Furnished,2,Bachelors,1.0,Owner,Chennai,19000
3,Apartment,Semi-Furnished,2,Bachelors/Family,2.0,Owner,Chennai,23000
2,Apartment,Semi-Furnished,2,Bachelors,3.0,Owner,Chennai,30000
2,Apartment,Semi-Furnished,2,Bachelors,1.0,Owner,Chennai,15000
1,Apartment,Furnished,1,Bachelors,1.0,Owner,Chennai,10000
1, House,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,15000
2,Villa,Unfurnished,2,Bachelors/Family,1.0,Owner,Chennai,9000
1, House,Unfurnished,2,Bachelors,1.0,Owner,Chennai,12500
2, House,Furnished,3,Bachelors/Family,1.0,Owner,Chennai,11000
1,Apartment,Semi-Furnished,1,Bachelors,1.0,Owner,Chennai,25000
3,Builder Floor,Semi-Furnished,2,Bachelors/Family,3.0,Owner,Chennai,32000
1, House,Furnished,1,Bachelors/Family,1.0,Owner,Chennai,7000
3,Apartment,Semi-Furnished,3,Family,1.0,Owner,Chennai,60000
3, House,Unfurnished,3,Bachelors/Family,1.0,Owner,Chennai,40000
2,Apartment,Semi-Furnished,2,Bachelors/Family,1.0,Owner,Chennai,35000
2, House,Semi-Furnished,2,Family,1.0,Owner,Chennai,25000
3,Villa,Semi-Furnished,3,Bachelors,1.0,Owner,Chennai,22000
